"cv_fold","feature","beta_name","posterior_mean","posterior_sd","posterior_median","ci_2.5","ci_97.5","prob_positive","prob_negative","includes_zero","prior_mean","rhat","ess_bulk","ess_tail"
5,"rainfall_3_months_anomaly_cubic_intp","beta[1]",-0.00219873341212955,0.00437433848675637,-0.0021961638,-0.010894944875,0.0062698477175,0.3075,0.6925,TRUE,0,1.00200494983925,9560.48056808843,2937.16481291391
5,"ndvi_value_cubic_intp","beta[2]",-0.110181131619751,0.0259084711000194,-0.11067531,-0.1590810225,-0.0561339015,0,1,FALSE,0,1.00069568776782,3236.82287622234,2840.86498942108
5,"ndvi_anomaly_cubic_intp","beta[3]",0.0350670108190707,0.0135866756229752,0.035407016,0.00758011837,0.06073306065,0.9945,0.0055,FALSE,0,1.00158832738074,4943.52493683577,3230.53677846196
5,"log_currency_exchange","beta[4]",-0.0160998153155352,0.0206264520092754,-0.0160549035,-0.0558137371,0.02362153885,0.2185,0.7815,TRUE,0,1.00025606769714,4447.16313272006,2948.24003492541
5,"log_Area","beta[5]",0.0890115223219556,0.0725999220022072,0.0851449895,-0.047236687975,0.23404011525,0.89975,0.10025,TRUE,0,1.00078233269592,3328.15343153204,2395.49014459374
5,"MPI_intensity","beta[6]",-0.00986781917135728,0.0863384156652066,-0.00457241585,-0.2047018305,0.148842879,0.47875,0.52125,TRUE,0,1.00253253892244,2572.02920544879,1856.26465280554
5,"Muslim","beta[7]",0.043243421084711,0.0817649422271294,0.040734151,-0.11796896825,0.2106959135,0.7155,0.2845,TRUE,0,1.0011265018378,2503.92236721772,1828.12589964708
5,"log_food_inflation_MPI","beta[8]",0.082083447245644,0.0869570337319517,0.0757822925,-0.0758362755,0.274531652,0.8495,0.1505,TRUE,0,1.0031473566044,2546.43013997481,2135.35638950325
5,"log_fatalities_explosions","beta[9]",0.00507295128498922,0.00566708709815475,0.00504316445,-0.0060916571575,0.0162556124,0.818,0.182,TRUE,0,1.00015370106768,8132.73557664176,2732.09472187255
5,"MPI","beta[10]",0.0405011333398912,0.0832420085449567,0.037920436,-0.11818425825,0.2105368755,0.6965,0.3035,TRUE,0,1.00133841519887,2865.14498873253,2173.94069232231
5,"n_conflicts_Battles_rolsum_90days","beta[11]",-0.0153399694552239,0.00942998995277928,-0.015527295,-0.033734502525,0.0033309237575,0.0565,0.9435,TRUE,0,1.00028210101325,5331.14845204808,3142.26520143866
5,"log_fatalities_battles","beta[12]",0.0066402220846224,0.00661739372847278,0.006628524,-0.0064891601825,0.019554379375,0.84125,0.15875,TRUE,0,0.999925302824378,5258.69401384171,3112.68887257025
5,"headline_inflation_cubic_intp","beta[13]",0.0809882362539209,0.0557795913055955,0.08163655,-0.0315512244,0.19040219825,0.927,0.073,TRUE,0,1.00047292839181,3057.7509751558,2412.30977502915
5,"day_num","beta[14]",0.196283808817976,0.0756606476169131,0.193369155,0.058566554825,0.3515033715,0.9985,0.0015,FALSE,0,1.00122143797708,1693.13278526112,2455.84466378966
5,"Muslim","beta[15]",0.0452498123834093,0.0809035466022427,0.0431237235,-0.1181656705,0.20917876375,0.73475,0.26525,TRUE,0,1.00255083997199,2098.14590613761,1802.13481190113
5,"Ramadan_past90days_Muslimpop","beta[16]",-0.00433279436945776,0.0108787382862021,-0.004288765,-0.0252730282,0.01681696365,0.347,0.653,TRUE,0,1.00064155932076,5735.10972940077,3133.9542217734
